Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1646348539,15,,Aggregated,20.100000,0.000000,31,32,35,37,75,340,410,420,760,760,760,299,0,31,57.64168147155498,29.45713400004024,761.7747220001547,837.438127090301
1646348540,16,,Aggregated,22.100000,0.000000,31,32,34,37,73,320,400,410,760,760,760,333,0,31,55.127281468447784,29.45713400004024,761.7747220001547,837.4294294294294
1646348541,17,,Aggregated,25.000000,0.000000,31,32,34,36,53,180,400,410,760,760,760,383,0,31,52.28976315924841,29.45713400004024,761.7747220001547,837.4308093994778
1646348542,18,,Aggregated,26.600000,0.000000,31,32,34,36,52,92,390,410,760,760,760,434,2,31,50.202587576019596,0.9731400000418944,761.7747220001547,833.5875576036866
1646348543,19,,Aggregated,29.300000,0.000000,31,32,34,36,48,79,380,410,760,760,760,493,5,31,47.94425094927772,0.9731400000418944,761.7747220001547,828.947261663286
1646348544,20,,Aggregated,33.100000,0.100000,31,32,34,36,46,76,360,410,760,760,760,546,5,31,46.39319747251225,0.9731400000418944,761.7747220001547,829.7802197802198
1646348545,20,,Aggregated,36.700000,0.200000,31,32,34,36,45,75,340,400,760,760,760,606,6,31,45.07732933827113,0.9654469999986759,761.7747220001547,829.1617161716172
1646348546,20,,Aggregated,39.500000,0.500000,31,32,34,36,45,74,340,400,760,760,760,652,8,31,44.19929671624502,0.9654469999986759,761.7747220001547,827.180981595092
1646348547,20,,Aggregated,42.400000,0.500000,31,32,33,35,44,73,340,400,760,760,760,697,8,31,43.4467061879372,0.9654469999986759,761.7747220001547,827.8493543758967
1646348548,20,,Aggregated,44.400000,0.600000,31,32,33,35,42,62,330,400,760,760,760,754,8,31,42.66258314322809,0.9654469999986759,761.7747220001547,828.5676392572944
1646348549,20,,Aggregated,46.100000,0.800000,31,32,33,35,42,60,320,390,760,760,760,809,9,31,42.04321959331882,0.9654469999986759,761.7747220001547,828.132262051916
1646348550,20,,Aggregated,47.700000,0.800000,31,32,33,35,41,56,200,390,760,760,760,863,9,31,41.497913425256705,0.9654469999986759,761.7747220001547,828.7253765932793
1646348551,20,,Aggregated,49.200000,0.800000,31,32,33,35,40,54,190,380,760,760,760,923,11,31,40.85218406283466,0.9654469999986759,761.7747220001547,827.4842903575297
1646348552,20,,Aggregated,51.800000,0.900000,31,32,33,35,40,54,180,380,760,760,760,977,14,31,40.44948618832949,0.9654469999986759,761.7747220001547,825.4513817809622
1646348553,20,,Aggregated,53.000000,1.000000,31,32,33,35,40,52,140,360,460,760,760,1031,17,31,39.973648099899506,0.9654469999986759,761.7747220001547,823.639185257032
1646348554,20,,Aggregated,53.300000,1.000000,31,32,33,35,40,52,92,360,460,760,760,1088,18,31,39.61864666084081,0.9654469999986759,761.7747220001547,823.5919117647059
1646348555,20,,Aggregated,54.100000,1.300000,31,32,34,35,40,52,82,350,460,760,760,1138,18,31,39.419047983298604,0.9654469999986759,761.7747220001547,824.1977152899824
1646348556,20,,Aggregated,54.200000,1.200000,31,32,34,35,40,51,80,350,460,760,760,1192,19,31,39.124635384222366,0.9654469999986759,761.7747220001547,824.0931208053692
1646348557,20,,Aggregated,54.800000,1.300000,31,32,34,35,40,50,79,340,460,760,760,1249,21,31,38.776656086464094,0.9654469999986759,761.7747220001547,823.3602882305845
1646348558,20,,Aggregated,53.800000,1.200000,31,32,34,35,40,50,77,340,460,760,760,1305,25,31,38.4514927279646,0.9654469999986759,761.7747220001547,821.392337164751
1646348559,20,,Aggregated,54.600000,1.300000,31,32,34,35,40,50,76,340,460,760,760,1358,30,31,38.177195387328986,0.9545339999021962,761.7747220001547,818.9329896907217
1646348560,20,,Aggregated,55.100000,1.400000,31,32,34,35,40,50,76,340,460,760,760,1412,30,31,38.028029618974315,0.9545339999021962,761.7747220001547,819.6466005665723
1646348561,20,,Aggregated,54.800000,1.700000,31,32,33,35,39,49,76,340,460,760,760,1476,33,31,37.742046869912194,0.9545339999021962,761.7747220001547,818.7127371273713
1646348562,20,,Aggregated,54.800000,2.100000,31,32,34,35,39,48,76,330,460,760,760,1527,34,31,37.59330023247538,0.9545339999021962,761.7747220001547,818.7904387688278
1646348563,20,,Aggregated,55.000000,2.100000,31,32,34,35,39,48,75,330,460,760,760,1587,36,31,37.37269714618296,0.9545339999021962,761.7747220001547,818.4385633270322
1646348564,20,,Aggregated,55.200000,2.200000,31,32,34,35,39,47,75,320,460,760,760,1635,36,31,37.235446905194536,0.9545339999021962,761.7747220001547,818.9963302752294
1646348565,20,,Aggregated,54.800000,1.900000,31,32,34,35,39,47,75,320,460,760,760,1695,39,31,37.07869236754678,0.9482829996159126,761.7747220001547,818.1710914454277
1646348566,20,,Aggregated,54.900000,1.900000,31,32,34,35,40,46,75,200,460,760,760,1768,43,31,36.94812108653544,0.8946910002123332,761.7747220001547,817.0639140271493
1646348567,20,,Aggregated,53.900000,1.900000,31,32,34,35,40,46,74,190,460,760,760,1829,45,31,36.790405035535166,0.8946910002123332,761.7747220001547,816.8283214871515
1646348568,20,,Aggregated,56.800000,2.500000,32,32,34,35,40,45,73,190,460,760,760,1883,45,32,36.71263546149455,0.8946910002123332,761.7747220001547,817.4200743494424
1646348569,20,,Aggregated,56.800000,2.200000,32,32,34,35,40,45,73,180,460,760,760,1938,49,32,36.55419245355669,0.8946910002123332,761.7747220001547,816.2626418988648
1646348570,20,,Aggregated,58.100000,2.300000,32,32,34,35,39,44,71,140,420,760,760,2001,52,32,36.386481035478276,0.8946910002123332,761.7747220001547,815.6741629185407
1646348571,20,,Aggregated,57.700000,2.000000,32,32,34,35,39,44,70,140,420,760,760,2059,52,32,36.26437365128259,0.8946910002123332,761.7747220001547,816.2914035939776
1646348572,20,,Aggregated,58.400000,2.000000,32,32,34,35,39,44,70,95,420,760,760,2109,52,32,36.177438968227186,0.8946910002123332,761.7747220001547,816.7961119013751
1646348573,20,,Aggregated,58.600000,2.100000,31,32,34,35,39,44,69,95,420,760,760,2163,53,31,36.07010142671766,0.8946910002123332,761.7747220001547,816.9274156264447
1646348574,20,,Aggregated,58.500000,1.900000,32,32,34,35,39,43,69,92,420,760,760,2220,54,32,36.00456353467997,0.8946910002123332,761.7747220001547,817.077027027027
1646348575,20,,Aggregated,58.000000,1.800000,31,32,34,35,39,43,69,92,420,760,760,2271,54,31,35.914553846318995,0.8946910002123332,761.7747220001547,817.5367679436372
1646348576,20,,Aggregated,57.700000,1.700000,31,32,34,35,39,43,66,82,420,760,760,2329,57,31,35.80471578144605,0.8946910002123332,761.7747220001547,816.956204379562
1646348577,20,,Aggregated,58.500000,1.700000,31,32,34,35,39,43,66,82,420,760,760,2382,58,31,35.75267246557014,0.8946910002123332,761.7747220001547,817.063811922754
1646348578,20,,Aggregated,55.800000,1.100000,31,32,34,35,39,43,65,80,420,760,760,2429,58,31,35.70290419431425,0.8946910002123332,761.7747220001547,817.4615067929188
1646348579,20,,Aggregated,56.200000,1.400000,31,32,34,35,39,43,65,80,420,760,760,2466,58,31,35.65942520194196,0.8946910002123332,761.7747220001547,817.7607461476075
1646348580,20,,Aggregated,55.100000,1.300000,31,32,34,35,39,44,64,79,420,760,760,2520,61,31,35.62561890991663,0.8946910002123332,761.7747220001547,817.1845238095239
1646348581,20,,Aggregated,54.300000,1.300000,31,32,34,35,39,44,64,79,420,760,760,2566,61,31,35.56862229344868,0.8946910002123332,761.7747220001547,817.5502727981294
1646348582,20,,Aggregated,52.900000,1.000000,31,32,34,35,39,44,65,78,420,760,760,2621,62,31,35.528747490267314,0.8946910002123332,761.7747220001547,817.650133536818
1646348583,20,,Aggregated,51.900000,0.900000,31,32,34,35,39,44,64,78,420,760,760,2676,66,31,35.39040541105754,0.8946910002123332,761.7747220001547,816.8023168908819
1646348584,20,,Aggregated,51.000000,0.900000,31,32,34,35,39,44,64,77,420,760,760,2723,66,31,35.39566353102908,0.8946910002123332,761.7747220001547,817.160117517444
1646348585,20,,Aggregated,51.700000,1.100000,31,32,34,35,39,44,65,78,420,760,760,2779,67,31,35.34849732529373,0.8946910002123332,761.7747220001547,817.267722202231
1646348586,20,,Aggregated,51.100000,1.300000,31,32,34,35,39,44,64,77,420,760,760,2837,70,31,35.26434715297581,0.8946910002123332,761.7747220001547,816.7969686288333
1646348587,20,,Aggregated,50.700000,1.200000,31,32,34,35,39,44,63,77,420,760,760,2891,71,31,35.19713919058856,0.8946910002123332,761.7747220001547,816.8931165686614
1646348588,20,,Aggregated,52.200000,1.600000,31,32,34,35,39,44,63,77,420,760,760,2946,72,31,35.15706370807574,0.8946910002123332,761.7747220001547,816.9935505770536
1646348589,20,,Aggregated,51.000000,1.300000,31,32,34,35,39,44,61,76,410,760,760,3010,75,31,35.09838954883409,0.8946910002123332,761.7747220001547,816.5963455149501
1646348590,20,,Aggregated,50.600000,1.300000,31,32,34,35,39,44,61,76,410,760,760,3056,75,31,35.087979532065695,0.8946910002123332,761.7747220001547,816.9090314136125
1646348591,20,,Aggregated,52.800000,1.600000,31,32,34,35,39,44,62,76,410,760,760,3113,76,31,35.05716101027665,0.8946910002123332,761.7747220001547,817.0154192097655
1646348592,20,,Aggregated,53.100000,1.500000,31,32,34,35,39,44,61,76,410,760,760,3163,77,31,34.9967712873828,0.8846759997140907,761.7747220001547,817.0749288650015
1646348593,20,,Aggregated,53.800000,1.400000,31,32,34,35,39,44,61,76,410,760,760,3213,77,31,34.93896743448239,0.8846759997140907,761.7747220001547,817.3890445066916
1646348594,20,,Aggregated,54.100000,1.500000,31,32,33,35,39,43,60,76,410,760,760,3271,78,31,34.87570283643852,0.8846759997140907,761.7747220001547,817.4912870681749
1646348595,20,,Aggregated,53.800000,1.400000,31,32,33,35,39,43,60,76,410,760,760,3333,78,31,34.826448440440714,0.8846759997140907,761.7747220001547,817.8658865886589
1646348596,20,,Aggregated,54.400000,1.200000,31,32,34,35,39,44,60,76,410,760,760,3396,81,31,34.80332884010172,0.8846759997140907,761.7747220001547,817.4891048292109
1646348597,20,,Aggregated,54.500000,1.200000,31,32,34,35,39,44,60,76,410,760,760,3442,83,31,34.776791243458916,0.8846759997140907,761.7747220001547,817.2699012202208
1646348598,20,,Aggregated,54.500000,0.900000,31,32,34,35,39,44,60,76,410,760,760,3494,84,31,34.76417673897705,0.8846759997140907,761.7747220001547,817.3319977103606
1646348599,20,,Aggregated,55.300000,1.100000,31,32,34,35,39,44,62,76,410,760,760,3541,85,31,34.80642759050703,0.8846759997140907,761.7747220001547,817.3645862750635
1646348600,20,,Aggregated,55.100000,1.200000,31,32,34,35,39,44,61,76,410,760,760,3594,85,31,34.77109027907268,0.8846759997140907,761.7747220001547,817.6594323873122
1646348601,20,,Aggregated,54.200000,1.000000,31,32,33,35,39,44,63,76,410,760,760,3656,90,31,34.7169053219328,0.8846759997140907,761.7747220001547,816.8522975929978
1646348602,20,,Aggregated,53.800000,1.000000,31,32,34,35,39,44,63,76,410,760,760,3713,92,31,34.68561844087994,0.8846759997140907,761.7747220001547,816.7188257473741
1646348603,20,,Aggregated,54.300000,1.400000,31,32,34,35,39,45,63,76,410,760,760,3753,92,31,34.7097925113203,0.8846759997140907,761.7747220001547,816.9411137756462
1646348604,20,,Aggregated,53.800000,1.400000,31,32,34,35,39,44,63,76,410,760,760,3813,92,31,34.672647242324956,0.8846759997140907,761.7747220001547,817.2654078153685
1646348605,20,,Aggregated,54.200000,1.500000,31,32,33,35,39,44,62,76,410,760,760,3878,93,31,34.61522948761854,0.8846759997140907,761.7747220001547,817.3901495616298
1646348606,20,,Aggregated,54.200000,1.400000,31,32,33,35,39,44,62,76,410,760,760,3927,94,31,34.5799827988247,0.8846759997140907,761.7747220001547,817.4272981920041
1646348607,20,,Aggregated,54.400000,1.400000,31,32,33,35,39,44,62,76,410,760,760,3982,95,31,34.55661453063351,0.8846759997140907,761.7747220001547,817.4939728779508
1646348608,20,,Aggregated,54.100000,1.400000,31,32,33,35,39,44,61,76,410,760,760,4039,98,31,34.50290433002803,0.8846759997140907,761.7747220001547,817.1535033424115
1646348609,20,,Aggregated,53.200000,1.300000,31,32,33,35,39,44,62,76,410,760,760,4098,100,31,34.48570341995688,0.8846759997140907,761.7747220001547,817.0375793069791
1646348610,20,,Aggregated,54.100000,1.300000,31,32,33,35,39,44,62,76,410,760,760,4155,102,31,34.47508509482105,0.8846759997140907,761.7747220001547,816.9155234657039
1646348611,20,,Aggregated,54.300000,1.400000,31,32,33,35,39,44,61,76,410,760,760,4209,103,31,34.42754248966042,0.8846759997140907,761.7747220001547,816.9790924210026
1646348612,20,,Aggregated,55.700000,1.500000,31,32,33,35,39,44,61,76,410,760,760,4259,103,31,34.408041218121575,0.8846759997140907,761.7747220001547,817.2188307114346
1646348613,20,,Aggregated,55.300000,1.300000,31,32,33,35,39,44,61,76,410,760,760,4295,106,31,34.37355855296348,0.8846759997140907,761.7747220001547,816.8044237485448
1646348614,20,,Aggregated,55.800000,1.300000,31,32,33,35,39,44,64,76,410,760,760,4355,109,31,34.39532202571274,0.8846759997140907,761.7747220001547,816.5115958668198
1646348615,20,,Aggregated,54.900000,1.100000,31,32,33,35,39,44,64,76,410,760,760,4400,109,31,34.3802626847684,0.8846759997140907,761.7747220001547,816.7261363636363
1646348616,20,,Aggregated,54.100000,1.700000,31,32,33,35,39,44,64,75,410,760,760,4458,111,31,34.37609502197868,0.8846759997140907,761.7747220001547,816.6204576043068
1646348617,20,,Aggregated,53.500000,1.700000,31,32,33,35,39,45,64,75,410,760,760,4521,115,31,34.37156193098395,0.8734289999665634,761.7747220001547,816.1700951117009
1646348618,20,,Aggregated,52.000000,1.600000,31,32,33,35,39,45,64,75,410,760,760,4579,115,31,34.34895502292558,0.8734289999665634,761.7747220001547,816.4400524131906
1646348619,20,,Aggregated,53.200000,1.700000,31,32,33,35,39,45,64,75,410,760,760,4641,116,31,34.323347599219645,0.8734289999665634,761.7747220001547,816.5393234216764
1646348620,20,,Aggregated,53.600000,1.900000,31,32,33,35,39,45,64,75,410,760,760,4690,116,31,34.32190799509126,0.8734289999665634,761.7747220001547,816.7586353944563
1646348621,20,,Aggregated,53.800000,1.700000,31,32,33,34,39,45,64,75,410,760,760,4741,116,31,34.30003315312768,0.8734289999665634,761.7747220001547,816.9839696266611
1646348622,20,,Aggregated,53.400000,1.600000,31,32,33,34,39,45,64,76,410,760,760,4794,116,31,34.30255694951574,0.8734289999665634,761.7747220001547,817.2115143929913
1646348623,20,,Aggregated,53.200000,1.400000,31,32,33,34,39,45,64,75,410,760,760,4837,116,31,34.29628016394012,0.8734289999665634,761.7747220001547,817.3911515402109
1646348624,20,,Aggregated,53.600000,1.300000,31,32,33,34,39,45,64,75,410,760,760,4899,119,31,34.27825248458468,0.8734289999665634,761.7747220001547,817.1318636456419
1646348625,20,,Aggregated,53.800000,1.300000,31,32,33,34,39,45,65,76,410,760,760,4943,127,31,34.27205579647599,0.8734289999665634,761.7747220001547,815.9571110661542
1646348626,20,,Aggregated,53.400000,0.700000,31,32,33,35,39,45,65,76,410,760,760,4999,127,31,34.27536629245545,0.8734289999665634,761.7747220001547,816.1986397279455
1646348627,20,,Aggregated,54.500000,1.000000,31,32,33,35,39,45,65,76,410,760,760,5051,127,31,34.26866639892786,0.8734289999665634,761.7747220001547,816.4161552167888
1646348628,20,,Aggregated,54.300000,1.800000,31,32,33,35,39,45,65,76,410,760,760,5093,128,31,34.26625939230019,0.8734289999665634,761.7747220001547,816.425093265266
1646348629,20,,Aggregated,54.200000,1.600000,31,32,33,34,39,45,65,76,410,760,760,5156,132,31,34.23611173952394,0.7127760000003036,761.7747220001547,816.0316136539954
1646348630,20,,Aggregated,52.500000,1.200000,31,32,33,35,39,45,65,76,410,760,760,5216,135,31,34.22363325862485,0.7127760000003036,761.7747220001547,815.7969708588957
1646348631,20,,Aggregated,51.600000,1.300000,31,32,33,35,39,45,65,76,410,760,760,5257,135,31,34.21583112611577,0.7127760000003036,761.7747220001547,815.9667110519308
1646348632,20,,Aggregated,52.100000,1.600000,31,32,33,35,39,46,66,76,410,760,760,5295,135,31,34.24596482851572,0.7127760000003036,761.7747220001547,816.1204910292729
1646348633,20,,Aggregated,52.800000,1.900000,31,32,33,35,39,46,66,76,410,760,760,5339,137,31,34.22339712474027,0.7127760000003036,761.7747220001547,815.9810825997378
1646348634,20,,Aggregated,51.000000,1.900000,31,32,33,35,39,46,66,76,410,760,760,5390,140,31,34.21761335825393,0.7127760000003036,761.7747220001547,815.7185528756958
1646348635,20,,Aggregated,49.500000,1.900000,31,32,33,35,39,46,65,76,410,760,760,5451,142,31,34.19353839588868,0.7127760000003036,761.7747220001547,815.6547422491286
1646348636,20,,Aggregated,50.400000,2.300000,31,32,33,34,39,46,65,76,410,760,760,5496,142,31,34.176440955056194,0.7127760000003036,761.7747220001547,815.8331513828239
1646348637,20,,Aggregated,49.000000,2.100000,31,32,33,35,39,46,65,76,410,760,760,5547,145,31,34.16565575518114,0.7127760000003036,761.7747220001547,815.5801334054444
1646348638,20,,Aggregated,50.500000,1.500000,31,32,33,34,39,46,64,76,410,760,760,5604,145,31,34.14270460813494,0.7127760000003036,761.7747220001547,815.8037116345467
1646348639,20,,Aggregated,49.600000,1.600000,31,32,33,35,39,46,65,76,410,760,760,5654,146,31,34.175218111246394,0.7127760000003036,761.7747220001547,815.8463035019455
1646348640,20,,Aggregated,50.000000,1.800000,31,32,33,35,39,46,65,76,410,760,760,5701,146,31,34.15555769566506,0.7127760000003036,761.7747220001547,816.0231538326609
1646348641,20,,Aggregated,51.200000,1.800000,31,32,33,34,39,46,65,76,410,760,760,5748,146,31,34.140997546796335,0.7127760000003036,761.7747220001547,816.1979819067502
1646348642,20,,Aggregated,49.500000,1.400000,31,32,33,34,39,46,65,76,410,760,760,5799,146,31,34.112298653903366,0.7127760000003036,761.7747220001547,816.3859286083807
1646348643,20,,Aggregated,48.400000,1.100000,31,32,33,34,39,46,64,76,410,760,760,5842,146,31,34.09792049469089,0.7127760000003036,761.7747220001547,816.5400547757617
1646348644,20,,Aggregated,49.500000,1.100000,31,32,33,34,39,46,64,76,410,760,760,5892,146,31,34.09673661082577,0.7127760000003036,761.7747220001547,816.7187712152071
1646348645,20,,Aggregated,50.800000,1.100000,31,32,33,34,39,46,64,76,410,760,760,5948,150,31,34.08402382229077,0.7127760000003036,761.7747220001547,816.3518829858776
1646348646,20,,Aggregated,50.000000,0.700000,31,32,33,34,39,46,64,76,410,760,760,5997,150,31,34.08367037785318,0.7127760000003036,761.7747220001547,816.525095881274
1646348647,20,,Aggregated,50.800000,0.800000,31,32,33,34,39,46,64,76,400,760,760,6048,152,31,34.08441132787442,0.7127760000003036,761.7747220001547,816.4237764550264
1646348648,20,,Aggregated,49.700000,0.800000,31,32,33,34,39,46,65,76,400,760,760,6094,153,31,34.09212643156948,0.7127760000003036,761.7747220001547,816.4451919921235
1646348649,20,,Aggregated,50.000000,0.700000,31,32,33,34,39,46,64,75,400,760,760,6154,153,31,34.08134823577915,0.7127760000003036,761.7747220001547,816.649658758531
1646348650,20,,Aggregated,49.500000,0.700000,31,32,33,34,39,46,65,76,400,760,760,6197,154,31,34.08491052912471,0.7127760000003036,761.7747220001547,816.6593512990156
1646348651,20,,Aggregated,48.800000,0.700000,31,32,33,34,39,46,64,75,400,760,760,6252,156,31,34.07399567674107,0.7127760000003036,761.7747220001547,816.5759756877799
1646348652,20,,Aggregated,50.100000,0.700000,31,32,33,34,39,46,64,75,400,760,760,6302,156,31,34.06468082957508,0.7127760000003036,761.7747220001547,816.7407172326245
1646348653,20,,Aggregated,49.700000,0.800000,31,32,33,34,39,46,65,76,400,760,760,6366,163,31,34.080238597703804,0.7127760000003036,761.7747220001547,816.0281181275526
1646348654,20,,Aggregated,50.400000,1.000000,31,32,33,34,39,46,65,76,400,760,760,6421,163,31,34.051021774175965,0.7127760000003036,761.7747220001547,816.2118050147952
1646348655,20,,Aggregated,50.100000,1.000000,31,32,33,34,39,46,65,76,400,760,760,6475,163,31,34.05237996478483,0.7127760000003036,761.7747220001547,816.3896525096525
1646348656,20,,Aggregated,52.400000,1.700000,31,32,33,34,39,46,65,76,400,760,760,6535,165,31,34.03530022830616,0.7127760000003036,761.7747220001547,816.3268553940321
1646348657,20,,Aggregated,52.500000,1.500000,31,32,33,34,39,46,65,76,400,760,760,6591,165,31,34.03223552404501,0.7127760000003036,761.7747220001547,816.5056895766955
1646348658,20,,Aggregated,52.900000,1.300000,31,32,33,34,39,46,65,76,400,760,760,6650,167,31,34.02348724766638,0.7127760000003036,761.7747220001547,816.4410526315789
1646348659,20,,Aggregated,53.700000,1.500000,31,32,33,34,39,46,65,76,400,760,760,6699,168,31,34.010260903415876,0.7127760000003036,761.7747220001547,816.4694730556799
1646348660,20,,Aggregated,55.000000,1.300000,31,32,33,34,39,46,65,76,400,760,760,6747,168,31,34.01587244404671,0.7127760000003036,761.7747220001547,816.6167185415741
1646348661,20,,Aggregated,55.300000,1.400000,31,32,33,34,39,46,65,76,400,760,760,6807,169,31,34.011883011162375,0.7127760000003036,761.7747220001547,816.6768032907302
1646348662,20,,Aggregated,54.400000,1.500000,31,32,33,34,39,46,66,76,400,760,760,6856,173,31,34.020962230306594,0.7127760000003036,761.7747220001547,816.3369311551926
1646348663,20,,Aggregated,54.700000,1.400000,31,32,33,34,39,46,66,76,400,760,760,6910,173,31,34.01006157293522,0.7127760000003036,761.7747220001547,816.5011577424024
1646348664,20,,Aggregated,54.900000,1.300000,31,32,33,34,39,46,66,76,400,760,760,6961,176,31,34.00102981755237,0.7127760000003036,761.7747220001547,816.2947852320069
1646348665,20,,Aggregated,55.900000,1.700000,31,32,33,34,39,46,66,76,400,760,760,7026,181,31,33.96563524522924,0.7127760000003036,761.7747220001547,815.8948192428124
1646348666,20,,Aggregated,54.000000,1.000000,31,32,33,34,39,46,66,76,400,760,760,7078,183,31,33.939391157951434,0.7127760000003036,761.7747220001547,815.81463690308
1646348667,20,,Aggregated,54.100000,1.300000,31,32,33,34,39,46,65,76,400,760,760,7142,185,31,33.932314091007996,0.7127760000003036,761.7747220001547,815.7727527303276
1646348668,20,,Aggregated,55.200000,1.800000,31,32,33,34,39,46,66,76,400,760,760,7197,187,31,33.93493398040576,0.7127760000003036,761.7747220001547,815.7064054467139
1646348669,20,,Aggregated,54.700000,1.900000,31,32,33,34,39,46,65,76,400,760,760,7254,187,31,33.93154325626995,0.7127760000003036,761.7747220001547,815.8778604907637
1646348670,20,,Aggregated,55.100000,2.000000,31,32,33,34,39,46,65,76,400,760,760,7308,189,31,33.90273985002485,0.7127760000003036,761.7747220001547,815.80938697318
1646348671,20,,Aggregated,55.000000,2.000000,31,32,33,34,39,46,65,76,400,760,760,7371,192,31,33.8861765295051,0.7127760000003036,761.7747220001547,815.65174331841
1646348672,20,,Aggregated,55.600000,1.900000,31,32,33,34,39,46,65,76,400,760,760,7433,195,31,33.870841157134436,0.7127760000003036,761.7747220001547,815.4948203955335
1646348673,20,,Aggregated,56.400000,2.400000,31,32,33,34,39,46,65,76,400,760,760,7491,195,31,33.877148870508925,0.7127760000003036,761.7747220001547,815.6642637832065
1646348674,20,,Aggregated,56.900000,2.300000,31,32,33,34,39,46,65,76,400,760,760,7551,197,31,33.85517507521932,0.7127760000003036,761.7747220001547,815.6152827440075
1646348675,20,,Aggregated,57.700000,2.200000,31,32,33,34,39,46,64,75,400,760,760,7603,198,31,33.84181638668717,0.7127760000003036,761.7747220001547,815.6551361304748
1646348676,20,,Aggregated,58.400000,2.200000,31,32,33,34,39,46,65,76,400,760,760,7657,201,31,33.842047765833165,0.7127760000003036,761.7747220001547,815.4800835836489
1646348677,20,,Aggregated,58.500000,2.100000,31,32,33,34,39,46,65,76,400,760,760,7714,201,31,33.840893849492616,0.7127760000003036,761.7747220001547,815.6414311641172
1646348678,20,,Aggregated,57.600000,1.900000,31,32,33,34,39,46,64,76,400,760,760,7772,201,31,33.83009581819151,0.7127760000003036,761.7747220001547,815.8042974781266
1646348679,20,,Aggregated,57.200000,1.700000,31,32,33,34,39,46,64,75,400,760,760,7819,201,31,33.819735125717486,0.7127760000003036,761.7747220001547,815.9351579485867
1646348681,20,,Aggregated,56.800000,1.400000,31,32,33,34,39,46,65,76,420,760,760,7880,208,31,34.05705103299325,0.7127760000003036,761.7747220001547,815.3577411167513
1646348682,20,,Aggregated,55.700000,1.400000,31,32,33,34,39,46,65,76,420,760,760,7936,208,31,34.050244208163306,0.7127760000003036,761.7747220001547,815.5137348790323
1646348683,20,,Aggregated,55.400000,1.600000,31,32,33,34,39,46,65,76,420,760,760,7987,208,31,34.03871639701812,0.7127760000003036,761.7747220001547,815.6530612244898
1646348684,20,,Aggregated,52.800000,1.600000,31,32,33,34,39,46,65,76,410,760,760,8035,208,31,34.03742848537452,0.7127760000003036,761.7747220001547,815.7835718730554
1646348685,20,,Aggregated,53.000000,1.300000,31,32,33,34,39,46,65,76,410,760,760,8092,208,31,34.0310812292367,0.7127760000003036,761.7747220001547,815.9359861591696
1646348686,20,,Aggregated,52.400000,1.300000,31,32,33,34,39,46,65,76,410,760,760,8145,209,31,34.04333237446056,0.7127760000003036,761.7747220001547,815.9736034376918
1646348687,20,,Aggregated,51.500000,1.100000,31,32,33,34,39,46,66,76,410,760,760,8196,210,31,34.04176305795276,0.7127760000003036,761.7747220001547,816.0047584187408
1646348688,20,,Aggregated,51.500000,0.800000,31,32,33,34,39,46,65,76,410,760,760,8236,210,31,34.03035593528173,0.7127760000003036,761.7747220001547,816.1091549295775
1646348689,20,,Aggregated,51.800000,0.900000,31,32,33,34,39,46,65,76,410,760,760,8282,211,31,34.029080772636966,0.7127760000003036,761.7747220001547,816.1264187394349
1646348690,20,,Aggregated,50.000000,0.900000,31,32,33,34,39,46,65,76,410,760,760,8340,211,31,34.01433805839092,0.7127760000003036,761.7747220001547,816.2745803357315
1646348691,20,,Aggregated,49.500000,1.000000,31,32,33,34,39,46,65,76,410,760,760,8389,214,31,34.00154865216113,0.7127760000003036,761.7747220001547,816.0984622720229
1646348692,20,,Aggregated,50.100000,1.000000,31,32,33,34,39,46,65,76,410,760,760,8431,214,31,34.01005129592922,0.7127760000003036,761.7747220001547,816.2040090143518
1646348693,20,,Aggregated,50.600000,0.600000,31,32,33,34,39,46,65,76,410,760,760,8470,214,31,34.018559849584285,0.7127760000003036,761.7747220001547,816.3012987012987
1646348694,20,,Aggregated,50.800000,0.600000,31,32,33,34,39,46,65,76,410,760,760,8529,217,31,33.99505964403584,0.7127760000003036,761.7747220001547,816.152655645445
1646348695,20,,Aggregated,48.200000,0.600000,31,32,33,34,39,46,65,76,410,760,760,8585,217,31,33.98113406767399,0.7127760000003036,761.7747220001547,816.2914385556203
1646348696,20,,Aggregated,48.500000,0.600000,31,32,33,34,39,46,65,76,410,760,760,8638,217,31,33.97344456332251,0.7127760000003036,761.7747220001547,816.4205834683954
1646348697,20,,Aggregated,49.500000,0.900000,31,32,33,34,39,46,65,76,410,760,760,8697,220,31,33.96326450775891,0.7127760000003036,761.7747220001547,816.2738875474301
1646348698,20,,Aggregated,50.000000,0.900000,31,32,33,34,39,46,65,76,410,760,760,8763,222,31,33.94421498094028,0.7127760000003036,761.7747220001547,816.241926280954
1646348699,20,,Aggregated,50.400000,0.900000,31,32,33,34,39,46,65,76,410,760,760,8813,223,31,33.925250772492824,0.7127760000003036,761.7747220001547,816.2669919437195
1646348700,20,,Aggregated,51.500000,1.200000,31,32,33,34,39,46,65,76,410,760,760,8876,225,31,33.916328642403876,0.7127760000003036,761.7747220001547,816.2290446146912
